Sample,Analysis,FilteredAge,FilteredAge2sig,Si29,P31,Ti49,Y89,Zr91,Nb93,La139,Ce140,Pr141,Nd146,Sm147,Eu153,Gd157,Tb159,Dy163,Ho165,Er166,Tm169,Yb172,Lu175,Hf177,Pb204,Pb206,Pb207,Pb208,Th232,U238,Si29_2sig,P31_2sig,Ti49_2sig,Y89_2sig,Zr91_2sig,Nb93_2sig,La139_2sig,Ce140_2sig,Pr141_2sig,Nd146_2sig,Sm147_2sig,Eu153_2sig,Gd157_2sig,Tb159_2sig,Dy163_2sig,Ho165_2sig,Er166_2sig,Tm169_2sig,Yb172_2sig,Lu175_2sig,Hf177_2sig,Pb204_2sig,Pb206_2sig,Pb207_2sig,Pb208_2sig,Th232_2sig,U238_2sig,lambda0,lambda1,lambda2,lambda3,lambda4,Ce_MFR,Eu_MFR
3679330,3679330 - 001,1189,18,135240.9187,234.7929213,5.331467063,617.1575485,431400,2.354777299,0.006043938,28.32246857,0.061258196,1.014709791,2.263627103,0.369521262,12.84199762,4.158801857,51.37746405,19.90371392,99.63888923,21.08010603,193.6478561,39.5157176,8824.225407,0,39.05866988,3.131828039,8.575542251,132.2003591,193.142259,5360.473931,23.03659826,1.783468391,20.88879526,12375.51707,0.226033045,0.004418729,1.07395611,0.01288701,0.17789991,0.291685166,0.059836672,0.803189743,0.246769274,2.272638541,0.806698127,3.77386868,0.848904297,7.151839234,1.419846561,286.8861075,0.000199672,1.500746213,0.130854579,0.408183148,5.067547067,6.272136713,3.4496381,-57.9726511,-167.6792302,-700.5234279,-5415.894713,317.3250078,0.2068027
3679330,3679330 - 002,2992,27,143651.4704,783.3047048,18.05749788,1995.989957,431400,6.284328009,1.456932578,71.73385793,3.219621006,23.12497108,20.6503459,7.54141006,53.04910696,16.34726866,176.7880291,62.05236019,348.1291878,79.7202075,757.4718828,150.7452679,10423.01428,0,241.7163697,53.66576968,9.765991054,110.0518105,462.0376926,5994.323427,68.88373846,4.466533709,78.90202744,12426.25789,0.651461586,0.118777103,3.630192032,0.209126926,1.926290997,1.71168017,0.570066071,3.18874719,0.917660506,7.853948638,2.512843306,14.22343375,3.280161492,32.22573687,5.923241096,346.7088987,0.000474001,11.37985246,2.613108163,0.543650049,6.038809938,17.67087444,5.7150683,-35.8332224,27.9848372,-944.6480983,-12708.36426,7.1146894,0.7256049
3679330,3679330 - 004,1222,22,130441.1747,222.4110542,11.71553139,530.7247877,431400,1.424585196,0.004529601,3.788117692,0.037641173,0.754109812,1.682127191,0.168933935,11.3144941,3.741150569,47.97927483,17.39699326,84.09567948,16.73680947,149.9900921,29.84879218,8513.042531,0,18.01503371,1.458007972,2.269204928,36.67640293,88.4553617,5192.894192,26.73545718,2.634613081,18.41654188,12398.57753,0.170151442,0.003766801,0.180141875,0.00996899,0.151392916,0.247261996,0.039693927,0.746502895,0.236312303,2.046491966,0.76993879,3.153155988,0.684720284,5.79176008,1.161126672,278.15264,0.000215799,0.704513004,0.068842677,0.141234668,1.49507761,2.944797486,3.2113982,-59.1013128,-184.9968252,-197.7001798,-1706.349745,64.6551554,0.1124482
3679330,3679330 - 005,1732,25,135668.4341,269.5262677,7.020334021,705.2951391,431400,2.422067105,0.007233586,18.37260552,0.051132202,1.023061285,2.261010722,0.273189675,13.38717768,4.604910358,60.29199036,22.46000812,112.6815004,22.59914329,208.3147506,41.70989999,9175.123696,0,72.85147761,7.45171438,15.45389687,161.6822875,236.4694918,5405.080222,25.02368531,2.023729688,24.91861934,12368.52056,0.227230726,0.004736656,0.823435613,0.011590503,0.176271026,0.287751432,0.050509327,0.851758222,0.254770739,2.537844716,0.969212802,4.256231455,0.913499322,8.26906592,1.575490437,302.0356127,0.000473115,3.677112764,0.385312202,0.86730725,7.515738454,9.537403791,3.5050579,-58.5300345,-163.4523455,-219.6645655,-1796.138797,211.0182003,0.1453313
3679330,3679330 - 006,1667,22,130583.2996,383.8997331,6.951756592,647.1701296,431400,1.916228213,3.549076644,23.72010898,1.088609064,5.247162721,2.999424644,0.296994106,13.26402415,4.263181453,54.1447642,20.84139435,102.0992812,20.71923902,190.597586,38.91265358,9022.361049,0,59.98549876,6.155174129,11.53559778,132.9724877,206.2006263,5193.429202,79.06595113,1.861928401,21.8718143,12366.86696,0.185803648,0.150410121,4.066588993,0.060489961,0.401401342,0.312784698,0.049004945,0.903410174,0.229057854,2.338346996,0.822823177,3.902024277,0.796487817,6.986170389,1.420711248,295.9821203,0.000148613,2.355448063,0.254152959,0.514589197,5.143005367,6.668228914,4.5813172,-29.5222923,173.0216805,1526.354814,-10142.6079,3.2813865,0.1444685
3679330,3679330 - 007,1654,27,132712.0903,328.3207078,4.996220737,1751.546441,431400,2.502601835,0.191996927,49.75293729,0.526269521,6.335473037,10.42010477,2.84110337,44.07343956,13.23013557,153.9002934,57.28781808,278.7057794,55.98230847,509.282277,103.4878325,8412.759324,0.015288665,53.76922336,5.304019406,18.92051055,231.3751184,193.1564639,5535.14142,41.60692126,2.228643121,67.71929678,12555.19613,0.401404008,0.03306647,3.019709104,0.085776073,0.687094897,1.029229923,0.277107609,2.667209109,0.788906647,7.02493522,2.59837846,10.80645202,2.222631102,19.49788677,3.696746087,289.6358167,0.012252126,2.285264093,0.248136195,0.967089057,9.729571337,6.587473573,4.9854316,-46.4908115,-73.9425606,-13.9328543,886.0021862,37.665677,0.4083713
3679330,3679330 - 008,1641,23,131508.0127,243.5922683,16.22930016,573.27094,431400,1.552480684,0.022538516,21.77078403,0.180045629,2.587689059,3.845315852,0.624214314,16.21554334,4.514110749,50.7853369,17.80416491,83.62787069,16.98970189,158.3307675,32.58959079,7912.365694,0,33.76344243,3.390152697,10.22053098,116.1344914,118.1309248,5196.716964,22.3042056,2.910085022,19.84701735,12368.52056,0.1666903,0.007839279,0.822759609,0.020948286,0.270639365,0.361629255,0.073007059,0.870728673,0.287872143,2.246160728,0.755155725,3.215465639,0.703178735,6.125982761,1.216258146,257.3000052,0.000197467,1.281330354,0.139375573,0.448806439,4.563127323,3.971434026,3.7984587,-48.6324325,-146.8761735,-1184.53119,-5669.884569,71.1785756,0.2378758
3679330,3679330 - 009,1394,24,132826.7454,370.2532706,14.58304107,1033.924521,431400,2.770891182,0.021844715,36.12288407,0.142521185,2.650713847,4.571150843,1.122530727,22.83414386,7.011782879,86.2531143,33.44204135,165.6506423,34.19124746,320.596593,66.22635842,8137.284337,0,30.1818594,2.643343344,9.957487121,130.1891564,127.9591046,5195.396096,36.1426297,2.91205049,41.14244862,12391.64778,0.282763633,0.008184994,1.451975743,0.019406361,0.287394473,0.41706706,0.112506561,1.263190602,0.408063341,4.003933368,1.360236906,6.69642322,1.411956356,12.90277851,2.65180701,264.472742,0.000274591,1.16188589,0.115250603,0.45668333,5.687391803,5.053613238,4.1406369,-54.0553821,-139.5160845,-691.0620149,-3366.016559,136.7613481,0.3281855
3679330,3679330 - 010,1699,23,132846.9974,1223.405206,6.712542988,1972.806601,431400,2.343345351,0,5.14528945,0.012198193,0.316996549,1.625293757,0.253539232,14.74932637,7.87884768,131.6700067,61.52771012,354.7301555,81.21771198,802.9597022,168.4428643,11563.71531,0,66.77268124,6.857679904,4.138215727,45.84296159,227.1278361,5275.048729,87.72895902,2.024072817,67.78873521,12401.01139,0.251890436,0.001485208,0.231418463,0.005775304,0.099627144,0.24817327,0.04994687,0.915883706,0.422458078,5.01508327,2.324543086,12.15710033,2.892758166,28.93764008,5.725656585,383.103169,0.003559627,2.541295372,0.273990813,0.227891242,1.881947313,7.322706204,3.5188701,-79.8585137,-207.5359288,52.2957793,-7300.042424,404.4717617,0.1498408
3679330,3679330 - 011,1725,24,129662.4049,182.0138383,14.95394612,97.95398047,431400,0.275586464,0.011220324,2.123299602,0.178473976,3.008006267,5.497142864,0.206188664,14.80107287,2.619386815,16.76647415,2.985271767,8.115674969,1.168830729,7.464140208,1.121123862,10207.82867,0,63.89825068,6.783638931,7.109529103,74.78701944,210.9718376,5073.61547,18.9077129,2.89707638,5.02858017,12381.20409,0.069767544,0.005700681,0.157298244,0.021486856,0.314684013,0.514717819,0.04223576,0.999263392,0.190806307,1.1519401,0.215392929,0.586923102,0.105872097,0.693019969,0.105149113,333.9626554,0.000448483,2.444561505,0.270314123,0.607193519,5.893491353,7.399302694,2.6980798,-32.0613865,-418.9768313,-1502.210679,15550.29202,10.8277565,0.0642977
FR3_007,FR3_007 - 002,1683,28,144793.5504,433.9767339,8.379897364,1894.856841,431400,20.46246562,1.049767431,19.6837431,0.832696507,7.330992908,8.957683226,2.016407013,43.59722927,14.14787287,173.624991,60.54217236,291.153401,58.95383202,522.4982391,100.1808979,9928.034209,0.014389459,108.9611228,11.35299366,8.798610445,108.426489,404.5316966,5596.086037,61.99805201,3.565717672,73.08782139,12602.80728,1.386101468,0.144653421,1.025384645,0.093549992,0.899458284,1.073272389,0.275987938,2.647298838,0.824903094,7.793168821,2.506163659,12.07188766,2.61540022,20.03052242,3.816109033,353.1116329,0.013957177,3.997200646,0.435699815,0.46419621,4.13964501,15.28609771,5.2253028,-40.4761708,23.4801792,1283.996921,2270.848103,5.781455,0.3082613
FR3_007,FR3_007 - 003,2640,33,153007.3586,101.2247065,6.316992393,399.9447028,431400,2.206438271,0.014549509,19.43474482,0.096762655,1.299638415,2.204901551,0.298665655,10.57951591,2.981872374,37.29428195,13.26672973,63.55784075,12.77854094,114.4789348,22.45253843,9843.827342,0,84.56425076,10.19819859,13.64640688,115.062499,221.1793519,6282.765541,24.35720949,3.793983745,15.5791136,12752.41939,0.416161005,0.013621745,0.804532867,0.032152128,0.386537806,0.544494632,0.10179322,1.461282914,0.335148694,2.615830848,0.956283535,3.982738348,0.875834242,5.635176496,1.13014349,370.0304117,0.000539083,3.684058292,0.503170231,0.872650864,4.713878467,9.047794159,3.3635457,-50.3742027,-136.0982219,-633.2508659,-6572.144477,112.5783057,0.1900199
FR3_007,FR3_007 - 004,2561,40,147234.8432,195.6898024,7.541071044,1415.742002,431400,1.773789763,0.049406021,2.808625024,0.178010837,3.457734103,6.427325814,2.048794066,37.32769927,11.66260723,138.0080176,49.14186714,222.0503565,42.23664183,361.5100718,70.26751536,7923.535176,0.014412312,22.45039393,2.333395699,3.061228764,33.04332903,74.66912363,5440.709346,26.61548963,3.104611362,50.9895897,12555.4458,0.280608962,0.018988789,0.17801567,0.033248651,0.548896153,0.88010565,0.215431121,2.101593845,0.680650209,6.651136805,2.119837251,8.98407593,1.88049809,14.5531478,2.867431585,286.2346227,0.012829955,0.856870093,0.113582527,0.230385176,1.462332141,2.765292657,4.499929,-52.2983731,-148.6849506,337.0195008,4754.018,7.1313463,0.3832103
FR3_007,FR3_007 - 005,1700,33,147558.7089,137.3005557,2.94469894,1570.451615,431400,3.536743706,0.006737578,6.003565552,0.119879865,2.89386909,6.423948457,1.605908175,39.28082695,12.69294217,155.9224698,54.06066406,249.0908486,45.34617747,383.6671149,73.40338231,8765.540487,0,41.9313857,4.344641919,6.198643902,69.48941965,137.8868019,5790.901149,23.03456664,2.051575463,54.82609265,12602.80728,0.426981808,0.007344787,0.29338192,0.028076894,0.466504629,0.763606777,0.194696684,2.355314225,0.765081093,6.535434395,2.117757768,10.08192615,1.907764615,15.71575137,2.76511468,311.2813425,8.13E-05,1.513239946,0.180503476,0.361337754,2.636022996,4.895454027,4.2930895,-59.908264,-260.1719046,-847.0631088,-7211.343765,41.9429334,0.2884585
FR3_007,FR3_007 - 006,1655,26,151664.0122,260.6964341,3.174296857,2849.546839,431400,11.3267677,0.29307192,11.1123857,0.392495836,4.737624481,10.6989212,3.068867838,70.78638779,22.97888983,283.5633475,102.3520496,439.6400163,82.60349105,678.9092249,128.4203805,8556.956413,0,86.93217474,9.119669367,14.15464927,143.8209062,288.2407225,6307.639149,41.52330559,2.76935093,108.2942085,12788.452,1.441313839,0.063723859,0.569469793,0.077355389,0.787520336,1.41315851,0.356951282,4.177387657,1.452730021,14.14262131,4.570332455,17.60664827,3.691581283,27.65195155,5.248261175,332.2596683,0.000508527,3.170430289,0.367305304,0.776908577,5.482375551,10.9709304,5.2405349,-49.3675927,-80.7024208,1746.287747,10703.27863,9.6692329,0.3334764
FR3_007,FR3_007 - 007,1578,26,147890.717,236.8412864,1.475422368,2420.11638,431400,9.93004248,0.028891165,15.04684548,0.318689252,4.788004868,10.30249617,1.764312672,56.91774266,18.81388132,227.5944478,84.74549091,378.7605355,69.68480936,574.0341266,106.2229511,8023.757531,0,90.74873288,9.502844345,15.9456011,174.9379462,298.2764831,5582.363937,27.93105761,1.27150437,81.08315945,12524.52705,0.754771764,0.013577462,0.602774195,0.042679934,0.600225255,1.072194596,0.190496443,2.679634289,0.882745628,9.217883302,3.237089903,14.47559945,2.906557329,21.4328534,3.775314824,281.357553,0.00061491,3.432019286,0.376527929,0.751289023,6.3814048,10.56339047,4.8751098,-55.2307079,-199.2023104,-393.788905,-10635.22755,33.3845928,0.2170662
FR3_007,FR3_007 - 008,2819,60,153267.0417,580.6215113,3.481791835,2541.154492,431400,5.345949947,4.698543514,37.78716003,3.725476377,24.00487627,19.16653096,2.940623367,72.26518251,21.87897564,249.1745993,88.6579277,386.1856074,72.0857248,588.6394669,109.6995197,8782.577449,0,130.380283,13.51180963,19.75745467,214.0932228,428.4008899,5659.09167,67.93397471,2.156879003,89.67149997,12529.19892,0.518433858,0.611734423,1.829045175,0.246139255,1.729007713,1.490582163,0.28296099,3.594292836,1.084915517,9.840760731,3.673363217,15.34904934,2.829669026,22.54843908,4.112219352,316.701016,0.000419858,4.680671316,0.516793418,0.867712052,7.607033212,15.09396913,5.9056383,-31.7802548,43.6945117,927.0469274,-8908.280734,2.2813243,0.241516
FR3_007,FR3_007 - 009,3097,27,146634.8208,267.3726064,5.94283848,565.3736378,431400,1.999594383,0.424792216,12.86216486,0.389367973,2.672099213,3.062920236,0.723969611,15.52509577,4.176985937,52.88277411,19.20827975,85.68589409,16.81303498,152.0502451,28.92075701,9862.981361,0,89.59555742,9.819225759,8.499565192,90.15046906,292.5949757,5530.119,28.49382932,2.397428746,21.94856606,12489.0976,0.261674436,0.055080815,0.587062869,0.053610063,0.377857467,0.435969983,0.107926522,1.252252079,0.357994338,2.668647669,1.031035317,3.944935053,0.823727777,6.541128493,1.181390538,348.7728199,0.000598353,3.233951181,0.375941812,0.473594196,3.373634312,10.3721189,4.1380643,-38.0304752,26.6797824,1102.07353,-1184.959131,8.7047332,0.3309844
FR3_007,FR3_007 - 010,2030,30,162620.7935,1320.741101,10760.81787,1888.593758,431400,127.4270305,3.301556445,28.9005245,2.020206675,14.27887543,16.06084012,7.126849534,66.60675587,18.56471217,197.562816,61.56726527,296.4244692,73.71422361,771.4786029,161.4131867,11175.8697,0,279.0536519,26.12730874,9.728192427,144.1044169,1102.42214,7679.436514,146.522083,1722.349563,141.5476022,12736.23375,42.21099398,0.287326214,1.647993105,0.23416031,1.8554885,2.228465081,1.056665598,8.256533517,2.03145084,19.10194922,5.026517512,19.1783162,3.411442866,32.18906988,6.639989066,431.3468667,0.01510686,10.20897345,1.025959018,0.872925919,9.676419052,41.50410636,5.7002733,-35.6550634,65.0776494,657.0026448,14089.7802,3.3576771,0.6675132
FR3_007,FR3_007 - 012,1591,21,147275.0573,1004.885911,54.64642648,2374.708551,431400,38.82732906,1.822656609,64.56382585,1.39401498,12.59858386,15.51379898,4.250958185,60.72856781,18.27680498,215.7413491,79.99633664,397.157753,87.59560169,855.1007007,178.281325,8338.756043,0.021069243,145.9908515,14.76381873,13.22446844,176.0247238,538.3369271,6123.318707,116.9972499,11.63833978,89.17237028,12830.36214,2.174676923,0.174184257,2.566002001,0.145810611,1.333916959,1.582834701,0.424536179,3.65772898,1.08192107,9.674375711,3.617731824,16.73125687,3.9667858,37.73861486,7.514188786,307.4264093,0.021264295,6.699533241,0.806324358,0.825269273,10.70420391,20.79631688,5.652022,-39.5284628,45.0230063,706.3920476,6823.736444,10.9958196,0.4301589
FR3_007,FR3_007 - 014,1689,29,150847.7717,1870.459468,12.13726536,3562.017868,431400,19.43347543,6.47461487,75.57920399,4.692260075,33.133865,33.26963227,12.18934472,126.9045866,34.7458052,364.2233301,119.6586711,533.540965,102.8436679,910.6410208,175.5411361,8327.253857,0,106.3778978,10.92104767,15.08041482,214.7593535,491.7425065,5710.438958,247.9014285,4.046115125,198.6993296,12529.19892,1.232417342,0.353957908,2.766522156,0.28386425,2.369788978,3.88351867,1.994818686,16.04609321,3.905712059,28.26472664,6.835801023,27.27603966,4.822705886,38.54289141,6.857733663,307.5705839,0.008422928,4.884816813,0.531306394,0.903065398,13.09967632,24.28754064,6.2949321,-32.5463363,25.4658417,863.8291932,4289.822645,3.7974092,0.5769058
FR3_007,FR3_007 - 015,2018,36,150782.5341,216.7113747,0,548.8140911,431400,1.044468743,0.429145537,6.877717296,0.319473109,2.18471324,2.03065587,0.442252446,6.707513511,2.605245419,31.88772081,15.16439166,117.1025195,31.87595572,367.8153128,98.12070951,8584.14878,0,145.4621217,15.22189479,6.765678506,79.06132086,466.7789982,5673.851622,34.3412489,1.554175771,25.87741668,12628.37247,0.265611142,0.070491773,0.758571083,0.05531084,0.480180895,0.498021224,0.118395391,1.225257203,0.404913381,3.187895339,1.181705757,5.979792395,1.528638146,15.35279658,4.012626589,322.4931334,0.001228355,6.80666157,0.79387648,0.827176027,9.156601313,24.51673901,4.1084329,-42.6215905,189.4006738,-215.983363,-6367.06352,4.4974494,0.3883383
FR3_007,FR3_007 - 016,1642,33,149781.9092,325.521396,8.012635941,1450.045423,431400,3.631060616,0.503346554,10.69164096,0.543286407,6.70257542,9.000173508,0.750805605,42.67069242,12.90699567,148.0992382,50.61768954,217.6990804,39.45289411,331.4560374,60.99569471,8526.18802,0,85.90239065,10.69597256,14.17616047,135.0128746,237.1119674,5588.653598,35.60559838,3.174014072,60.83676145,12549.77256,0.450914369,0.071696333,0.449956003,0.081044286,0.886335356,1.021367881,0.124908118,2.561643327,0.723609024,7.239942369,2.481911829,10.21690471,1.763977989,13.74367539,2.593057723,300.7141214,0.000169375,3.375293427,0.446030386,0.715509263,5.910109636,8.638956776,4.9486445,-41.2147748,-52.1459797,1156.185099,6196.938222,5.4204469,0.1131149
FR3_007,FR3_007 - 017,1700,31,156223.5361,4820.378113,115.338242,5886.648581,431400,18.41731355,39.23812482,183.20416,20.19184928,113.0574107,100.5767551,30.8828777,267.908656,71.82950263,672.098093,194.6279975,857.4656839,183.4557406,1751.196206,337.3609427,12184.64451,0.116635804,420.4123245,41.38133166,34.64495983,1292.064641,2528.892158,5863.856907,424.2406891,16.15415299,508.1354543,12549.77256,1.216244884,4.620625375,10.17076782,1.358502976,5.983750496,7.355144162,2.671698183,22.28411514,6.595895183,56.60369636,17.33477206,62.23594806,11.97890172,95.23308985,16.36245018,461.0726922,0.039913221,15.97659756,1.620823107,2.187979142,85.57534598,110.3261852,7.2263766,-25.7222935,63.5007968,486.4587046,9686.004982,1.8766429,0.5811539
FR3_007,FR3_007 - 018,1650,29,150380.3105,252.475327,2.995104311,1958.102318,431400,4.11545526,1.055625154,10.12285987,0.878444009,7.30758629,9.112142701,2.230038729,50.68250432,15.33002696,187.6181034,68.59039497,308.1518132,56.18747868,477.5549703,90.94869548,8695.755373,0,57.91719018,5.943964199,8.984556767,147.3075239,210.5047324,5643.987483,30.65153912,1.937819208,66.60092742,12539.08655,0.436195154,0.115532753,0.47357678,0.085728665,0.750983193,1.056748292,0.228698598,2.56658425,0.781781604,7.762921537,2.615107963,12.06935539,2.253632282,18.20932603,3.432331066,312.4841233,0.000352319,2.091579072,0.240612852,0.44720146,5.820430457,7.449033079,5.2549495,-40.2365589,6.0674646,1540.607322,1044.863701,2.942623,0.315802
FR3_007,FR3_007 - 019,1684,26,141935.472,303.82929,8.578648884,530.505263,431400,3.372236723,0.405481243,11.71390912,0.349673314,3.035372891,3.630735873,0.625901302,14.04370944,4.103333192,47.81850206,16.15707848,80.04951582,18.20502649,181.1691281,36.94559167,12342.93453,0,152.8775507,14.71908275,15.70392203,197.3602001,599.7210489,5440.81307,57.78481871,4.404019632,24.70329827,12788.452,0.625860712,0.113865862,1.105901331,0.061594478,0.60432898,0.9040182,0.150264015,1.860166604,0.518548373,3.418862729,0.988384294,4.290855975,1.135871609,8.693813162,1.697994556,465.3532386,0.006691953,5.471291669,0.608139613,1.137194887,10.83648862,23.34544106,4.1506409,-38.646516,36.200054,511.6271815,7355.235585,8.4466687,0.2705333
FR3_007,FR3_007 - 020,1656,27,148435.4611,371.0612736,10.75999987,671.60629,431400,1.779360107,0.083658018,4.964671029,0.105485805,1.71277479,3.048527938,0.233632191,16.6393013,5.180846293,61.54682702,22.28282472,100.7112315,20.21279139,177.2828151,33.55170174,9193.761088,0,70.64915598,9.108366333,9.014991695,78.75678655,179.5973738,5630.097611,48.77158437,3.241067457,24.70574869,12489.0976,0.246324006,0.021419193,0.253848254,0.021800463,0.297497234,0.431971073,0.059385244,1.230869019,0.372683532,3.060483004,1.055875473,4.362513523,0.95354065,7.566791322,1.46367406,322.8446583,0.000627589,2.517363922,0.339817447,0.440337681,2.788151568,6.303324169,3.8881873,-47.8957805,-71.2472579,1149.798215,12267.1821,14.2614973,0.0971362
FR3_007,FR3_007 - 021,1782,28,149310.3147,909.3195615,41.82130773,867.1022024,431400,2.650057306,3.12160614,20.96984279,2.635008274,17.7489139,15.27038186,4.002937142,42.73036001,11.37881802,106.9586754,27.60462815,103.3151554,18.81270766,154.2632418,25.81575183,11538.84622,0,202.8058494,31.06986638,13.57285295,123.493904,664.7382175,5759.815626,90.21552964,7.57403814,38.75850547,12529.19892,0.352166829,0.220983444,1.111393331,0.192986244,1.498349899,1.434538873,0.33115816,2.511360761,0.761289726,5.607880231,1.437102992,5.550564511,1.147977558,8.682528614,1.624797227,410.8173995,0.011731429,7.122586639,1.134048282,0.621585601,4.812653047,24.05682528,5.1410106,-25.1979029,-25.6049771,586.3264305,3793.79154,1.9596201,0.4637594
FR3_007,FR3_007 - 022,1488,23,148606.5074,170.2954149,27.75596292,41.79136549,431400,0.461481345,0.056604301,5.310157696,0.428509263,5.129988213,4.395617538,0.066830716,7.256329319,1.22430804,6.671518996,1.337712515,3.959015499,0.659444731,4.441770975,0.74377159,11254.39617,0,119.740068,13.98554434,14.51759615,139.8584605,344.0345236,5358.767642,21.30165145,5.119862127,1.722524705,12482.54578,0.119309947,0.017163921,0.251742608,0.050981517,0.523171847,0.514812055,0.031155633,0.788303268,0.157191755,0.665326165,0.145662506,0.433493531,0.097124357,0.546091432,0.103442468,390.4916985,2.14E-05,4.356487188,0.533399265,0.631551181,4.882060309,11.88226436,2.5710477,-19.8291875,-284.7386685,-2295.968759,9102.739525,7.1383145,0.0343238
FR3_007,FR3_007 - 024,1588,29,154900.0435,7459.949943,50.89438074,6679.806681,431400,8.150285303,45.8919757,371.1435501,31.03564256,191.6214412,142.1401009,42.53595933,358.7053007,92.95108986,858.1642758,221.9628696,839.7494232,155.9082671,1314.285752,212.6401897,12065.15867,0.187810233,283.2802591,29.42749046,38.21283184,874.4717433,2309.408384,5684.082679,543.6504483,7.895055673,268.5905488,12479.41757,0.844035162,2.741793299,16.23543174,1.363135193,8.489596885,6.891250771,2.021043315,16.17176259,4.033617979,37.88306491,9.884917682,35.60611943,6.540220518,54.7722099,9.07063397,438.9540501,0.044869421,9.877550133,1.054326007,1.484265014,37.79034985,86.46881232,7.3819549,-22.1331869,2.668761,523.5592108,2727.253504,2.6127729,0.5642224
FR3_007,FR3_007 - 025,1723,29,160565.8726,922.5415068,54.29367477,2685.901547,431400,35.89955862,8.701676217,235.9801799,10.52401508,59.76603942,42.1760094,10.8347504,90.58943658,23.87817046,239.7085442,79.9684124,408.8777327,92.5619525,952.0764846,211.810645,9056.857773,0.034327511,634.5392879,62.36211848,159.2061005,2117.724474,2736.34706,6618.645712,112.7769566,9.308243471,126.4580036,12573.96056,2.518205995,0.621015549,14.09832657,0.708093272,4.972592672,3.733125925,0.848667889,7.107560603,1.784061363,14.70915119,4.222422326,19.25725875,4.165546057,37.10311389,8.10355585,343.6426399,0.021944846,23.92066081,2.387378702,6.838576474,82.23735607,104.6089716,6.3588947,-27.804293,75.9727477,-1005.172099,-4762.073528,5.7541321,0.5584384
FR3_007,FR3_007 - 027,1668,29,140892.475,258.8341876,4.03928147,297.6773872,431400,1.429219634,0.788428037,13.31369189,0.587587909,3.74767712,3.576808372,0.848054488,9.219977913,2.914481806,29.44536616,10.00786748,47.28913183,9.20438788,88.35237682,16.88692674,10302.16715,0,96.49725118,16.14181582,9.235036784,77.87482551,223.0306173,5116.781382,30.49109448,2.197864216,11.37915579,12482.54578,0.245299768,0.106311668,0.552274327,0.064544436,0.504794278,0.528773098,0.131130574,0.887391676,0.323951324,2.045261118,0.600222347,2.469158229,0.568142984,4.272217545,0.927912884,362.3974091,0.000346141,3.936907321,0.698207055,0.501594215,3.392868344,8.664340586,3.961965,-30.3848768,53.9962082,377.5802361,24.8669292,5.0921467,0.4563998
FR3_007,FR3_007 - 028,1961,32,159432.7218,3704.640885,75.2709062,5813.633324,431400,27.28110284,32.22131676,264.0173658,16.25622959,95.7361521,76.74647773,23.12503145,224.4832435,60.60907072,618.651802,197.2210286,860.9706333,172.059024,1542.241693,281.4239345,9770.966606,0.064051094,300.713222,30.25875619,92.62299188,1645.194528,1561.091537,6488.076379,247.7434408,10.34713845,216.5441952,12489.0976,1.505189017,2.139084053,10.52558899,0.885713906,4.838948409,3.86946736,1.208568916,10.36665263,2.908743522,26.879435,7.75373618,34.1092863,6.721050076,58.22668611,10.34343654,341.6959233,0.027871359,11.41997714,1.1296943,3.982830569,61.49651914,59.39998129,7.0820537,-26.4604894,67.598397,760.4247004,2215.109566,3.1499789,0.5492117
FR3_007,FR3_007 - 030,1511,25,151649.1268,975.0893387,44.44377483,1729.856407,431400,53.31186719,6.770229074,101.3149939,6.445512066,37.39859073,26.0671861,7.913561109,58.06750593,15.40121909,163.0075397,55.11853671,276.171454,61.80350818,611.0696822,123.1032979,15125.63437,0.052036954,212.2557889,20.78457381,7.626074481,106.799206,928.2461145,5564.065955,89.49677057,7.772980393,63.81535178,12507.43571,2.641708916,0.436990698,5.09000659,0.383741009,2.36101485,2.159037416,0.53875061,3.35273639,0.896516206,7.839966512,2.250272625,11.47949627,2.415186427,23.1788136,4.996883084,532.8465869,0.024789478,7.665211136,0.781079037,0.582552242,7.382142217,33.05007517,5.9330193,-27.4173998,83.7385248,-584.4177924,-6267.485841,3.5962832,0.6539622
FR3_007,FR3_007 - 031,1520,25,146176.1526,435.5781867,10.83655804,1843.380291,431400,31.4818445,1.752196351,34.57482272,1.797818859,13.82994761,13.0086793,2.952617114,48.8636506,15.44705015,180.6007822,63.70488249,300.0507944,60.95340231,563.7159259,112.0503421,9984.005313,0,181.1372446,18.6567211,18.28138531,240.5071898,687.824243,5880.289019,73.38379382,4.019353678,180.1667208,12619.41962,2.071696483,0.177211944,1.682801165,0.138856012,1.144207065,1.444173161,0.280423228,4.9028381,1.603208599,18.29545988,6.616679469,29.80899321,5.525594696,50.55411831,8.255391702,398.878418,0.012701427,7.683981195,0.860887032,2.024739822,26.44443284,25.93945462,5.4972011,-36.3726466,35.4646015,502.3214296,-4326.093371,4.8845553,0.3546069
